Name,Company,Level Audition,Re-Evaluation,note,ep1,ep2,ep4,ep5,ep6,ep8,ep9,ep11,ep12;;;;;;;;;;
Kim Hyunhee,Sala 3 ,3,,,1,1,1,4,4,4,4,-,-;;;;;;;;;;
Kim Yunseo,Sala 3,3,,,2,2,2,6,6,6,6,-,-;;;;;;;;;;
Kim Yooyeon,Sala 4,4,,,3,3,3,2,2,2,2,-,-;;;;;;;;;;
Kim Riwon,Sala 2,2,,,4,4,4,3,3,3,3,-,-;;;;;;;;;;
Kim Seonyou,Sala 1,1,,,5,5,5,12,12,12,12,-,-;;;;;;;;;;
Park Boeun,Sala 1,1,,,6,6,6,5,5,5,5,-,-;;;;;;;;;;
Won Jimin,Sala 2,2,,,7,7,7,9,9,9,9,-,-;;;;;;;;;;
Myung Hyungseo,Sala 4,4,,,8,8,8,7,7,7,7,-,-;;;;;;;;;;
Ito Minami,Sala 2,2,,,9,9,9,8,8,8,8,-,-;;;;;;;;;;
Lee Youngchae,Sala 2,2,,,10,10,10,10,10,10,10,-,-;;;;;;;;;;
Choi Yoonjung,Sala 3,3,,,11,11,11,11,11,11,11,-,-;;;;;;;;;;
Lee Jiwoo,Sala 3,3,,,12,12,12,13,13,13,13,-,-;;;;;;;;;;
Yoon Chaewon,Sala 4,4,,,13,13,13,1,1,1,1,-,-;;;;;;;;;;
Kim Suhye,Sala 3,3,-,Withdrew,14,14,14,22,22,22,-,-;;;;;;;;;;
Lee Taerim,Sala 3,3,,,15,15,15,14,14,14,14,-,-;;;;;;;;;;
Lee Mihee,Sala 4,4,,,16,16,16,16,16,16,16,-,-;;;;;;;;;;
Oh YuJin,Sala 1,1,-,Withdrew,17,17,17,21,21,21,21,-,-;;;;;;;;;;
Oh Jieun,Sala 3,3,,,18,18,18,20,20,20,20,-,-;;;;;;;;;;
Lee Jiwon,Sala 2,2,-,Withdrew,19,19,19,29,29,29,29,-,-;;;;;;;;;;
Choi Soobin,Sala 1,1,-,Withdrew,20,20,20,24,24,24,24,-,-;;;;;;;;;;
Sara Minbohme,Sala 1,1,-,Withdrew,21,21,21,32,32,32,32,-,-;;;;;;;;;;
Kim Hari,Sala 4,4,,,22,22,22,15,15,15,15,-,-;;;;;;;;;;
Hong Hyeju,Sala 4,4,,,23,23,23,19,19,19,19,-,-;;;;;;;;;;
Park Hyolim,Sala 3,3,-,Withdrew,24,24,24,24,-,-,-,-,-;;;;;;;;;;
Kim Subeen,Sala 1,1,,,25,25,25,18,18,18,18,-,-;;;;;;;;;;
Jung Yuju,Sala 1,1,-,Withdrew,26,26,26,34,34,34,-,-,-;;;;;;;;;;
Joo Hyorin,Sala 2,2,-,Withdrew,26,26,26,26,-,-,-,-,-;;;;;;;;;;
Choi Sarang,Sala 2,2,-,Withdrew,28,28,28,30,30,30,30,-,-;;;;;;;;;;
Yoon Seungju,Sala 1,1,,,29,29,29,26,26,26,26,-,-;;;;;;;;;;
Lee Yumin,Sala 4,4,-,Withdrew,30,30,30,33,33,33,-,-,-;;;;;;;;;;
Yoo Jayhyun,Sala 3,3,-,Withdrew,31,31,31,25,25,25,25,-,-;;;;;;;;;;
Min Chae,Sala 1,1,-,Withdrew,32,32,32,28,28,28,28,-,-;;;;;;;;;;
Kim Inhye,Sala 4,4,,,33,33,33,23,23,23,23,-,-;;;;;;;;;;
Song Yerim,Sala 4,4,-,Withdrew,34,34,34,17,17,17,17,-,-;;;;;;;;;;
Cho Sui,Sala 2,2,-,Withdrew,35,35,35,31,31,31,31,-,-;;;;;;;;;;
Takei Karina,Sala 2,2,-,Withdrew,36,36,36,27,27,27,27,-,-;;;;;;;;;;
Kim Dasom,Sala 4,4,-,Withdrew,37,37,37,37,37,-,-,-,-;;;;;;;;;;
Jung Siwoo,Sala 1,1,-,Withdrew,38,38,38,36,36,36,-,-,-;;;;;;;;;;
Park Hyowon,Sala 2,2,-,Withdrew,39,39,39,35,35,35,-,-,-;;;;;;;;;;
Kim Minji,Sala 3,3,-,Withdrew,40,40,40,-,-,-,-,-;;;;;;;;;;
Kim Minju,Sala 1,1,-,Withdrew,41,41,41,-,-,-,-,-;;;;;;;;;;
Lee Siyul,Sala 1,1,-,Withdrew,42,42,42,-,-,-,-,-;;;;;;;;;;
Ko Eunchae,Sala 1,1,-,Withdrew,43,43,43,-,-,-,-,-;;;;;;;;;;
Kim Minsol,Sala 1,1,-,Withdrew,44,44,44,-,-,-,-,-;;;;;;;;;;
Lee Seungeun,Sala 2,2,-,Withdrew,45,45,45,-,-,-,-,-;;;;;;;;;;
Lee Hadam,Sala 2,2,-,Withdrew,46,46,46,-,-,-,-,-;;;;;;;;;;
Park Yoora,Sala 2,2,-,Withdrew,47,47,47,-,-,-,-,-;;;;;;;;;;
Lee Seoyoon,Sala 2,2,-,Withdrew,48,48,48,-,-,-,-,-;;;;;;;;;;
Fukumoto Hina,Sala 2,2,-,Withdrew,49,49,49,-,-,-,-,-;;;;;;;;;;
Lee Sumin,Sala 2,2,-,Withdrew,50,50,50,-,-,-,-,-;;;;;;;;;;
Choi Yunju,Sala 3,3,-,Withdrew,51,51,51,-,-,-,-,-;;;;;;;;;;
Kim Lina,Sala 3,3,-,Withdrew,52,52,52,-,-,-,-,-;;;;;;;;;;
Shin Yeseul,Sala 3,3,-,Withdrew,53,53,53,-,-,-,-,-;;;;;;;;;;
Koo Hyunkyoung,Sala 3,3,-,Withdrew,54,54,54,-,-,-,-,-;;;;;;;;;;
Kim Nahyun,Sala 3,3,-,Withdrew,55,55,55,-,-,-,-,-;;;;;;;;;;
Kim Jiyeon,Sala 3,3,-,Withdrew,56,56,56,-,-,-,-,-;;;;;;;;;;
Choe Sumin,Sala 4,4,-,Withdrew,57,57,57,-,-,-,-,-;;;;;;;;;;
Jeon Youeun,Sala 4,4,-,Withdrew,58,58,58,-,-,-,-,-;;;;;;;;;;
Go Taehui,Sala 4,4,-,Withdrew,59,59,59,-,-,-,-,-;;;;;;;;;;
Lee Hayoung,Sala 4,4,-,Withdrew,60,60,60,-,-,-,-,-;;;;;;;;;;
Kang Minji,Sala 4,4,-,Withdrew,61,61,61,-,-,-,-,-;;;;;;;;;;
Jo Yoojeong,Sala 4,4,-,Withdrew,62,62,62,-,-,-,-,-;;;;;;;;;;
Kim jungyun,Sala 1,1,-,Withdrew,63,63,63,-,-,-,-,-;;;;;;;;;;
Park Haneum,Sala 1,1,-,Withdrew,64,64,64,-,-,-,-,-;;;;;;;;;;
Kim Yumin,Sala 1,1,-,Withdrew,65,65,-,-,-,-,-,-;;;;;;;;;;
Choi Dasol,Sala 1,1,-,Withdrew,66,66,-,-,-,-,-,-;;;;;;;;;;
Kim Soojin,Sala 2,2,-,Withdrew,67,67,-,-,-,-,-,-;;;;;;;;;;
Kwon Juan,Sala 2,2,-,Withdrew,68,68,-,-,-,-,-,-;;;;;;;;;;
Kim Yeseo,Sala 2,2,-,Withdrew,69,69,-,-,-,-,-,-;;;;;;;;;;
Kim Seojin,Sala 2,2,-,Withdrew,70,70,-,-,-,-,-,-;;;;;;;;;;
Jin Kyung,Sala 2,2,-,Withdrew,71,71,-,-,-,-,-,-;;;;;;;;;;
Cho Eun,Sala 2,2,-,Withdrew,72,72,-,-,-,-,-,-;;;;;;;;;;
Lee Pureun,Sala 3,3,-,Withdrew,73,73,-,-,-,-,-,-;;;;;;;;;;
Lee Jaye,Sala 3,3,-,Withdrew,74,74,-,-,-,-,-,-;;;;;;;;;;
Kim Minseo,Sala 3,3,-,Withdrew,75,75,-,-,-,-,-,-;;;;;;;;;;
Kim Suyeon,Sala 4,4,-,Withdrew,76,76,-,-,-,-,-,-;;;;;;;;;;
Lee Subin,Sala 4,4,-,Withdrew,77,77,-,-,-,-,-,-;;;;;;;;;;
Bang Sunhee,Sala 4,4,-,Withdrew,78,78,-,-,-,-,-,-;;;;;;;;;;
Kang Eunwoo,Sala 4,4,-,Withdrew,79,79,-,-,-,-,-,-;;;;;;;;;;
Yihan,Sala 4,4,-,Withdrew,80,80,-,-,-,-,-,-;;;;;;;;;;
Wei Yi,Sala 4,4,-,Withdrew,81,81,-,-,-,-,-,-;;;;;;;;;;
Park Jinhyun,Sala 2,2,-,Withdrew,82,82,-,-,-,-,-,-;;;;;;;;;;
Cho Yeju,Sala 3,3,-,Withdrew,83,83,-,-,-,-,-,-,-;;;;;;;;;;
